Name,Lat,Lon,tp_probb,tp_probn,tp_proba
LANDS END STATION,-20.425,141.405,34.2527770996094,32.0053024291992,33.7419204711914
LANGHORNE CREEK,-35.296,139.033,31.9518566131592,33.4486274719238,34.5995178222656
LARRIMAH,-15.575,133.214,33.7962112426758,31.9568405151367,34.2469482421875
LASCELLES,-35.607,142.581,32.5095329284668,31.7816009521484,35.7088661193848
LATHAM,-29.759,116.444,24.1643085479736,31.9043827056885,43.9313087463379
LAUNCESTON (KINGS MEADOWS),-41.468,147.163,33.2666893005371,34.9785614013672,31.7547492980957
LAUNCESTON (TI TREE BEND),-41.421,147.121,33.2666893005371,34.9785614013672,31.7547492980957
LAURA,-33.185,138.3,29.5622119903564,33.5639190673828,36.8738670349121
LAURA POST OFFICE,-15.558,144.445,31.0518169403076,32.1659889221191,36.7821922302246
LAURIETON (PEACH GROVE),-31.646,152.793,33.0547103881836,33.9478073120117,32.9974822998047
LAVERTON AERO,-28.613,122.424,17.7346725463867,32.1496276855469,50.1156997680664
LAWN HILL GORGE NPWS,-18.704,138.484,31.5535755157471,32.387565612793,36.0588569641113
LEANYER,-12.378,130.906,32.0370483398438,32.5885162353516,35.3744354248047
LEEMAN,-29.949,114.978,24.8623542785645,33.2834205627441,41.8542251586914
LEGUME (NEW KOREELAH),-28.462,152.351,29.904541015625,33.3644332885742,36.7310256958008
LEGUNE,-15.209,129.45,34.3091773986816,31.3191165924072,34.3717079162598
LEIGH (ROLLING ACRES),-30.31,152.764,32.640193939209,34.3837013244629,32.9761047363281
LEINSTER AERO,-27.839,120.703,17.9046573638916,33.778003692627,48.3173370361328
LEMANA (WOODLANDS),-41.536,146.616,33.2666893005371,34.9785614013672,31.7547492980957
LENSWOOD RESEARCH CENTRE,-34.948,138.807,30.9613094329834,34.2044410705566,34.8342514038086
LEONGATHA STH GIPPSLAND WATER,-38.484,145.933,32.4148979187012,33.5308876037598,34.0542144775391
LESLIE DAM,-28.214,151.919,29.904541015625,33.3644332885742,36.7310256958008
LETHEBROOK,-20.539,148.657,30.6139068603516,35.7298049926758,33.6562881469727
LEWIS HILL (ST PAULS RIVER),-41.821,147.953,33.1471099853516,33.5159568786621,33.3369369506836
LEXTON,-37.274,143.516,32.2218055725098,32.4425163269043,35.3356781005859
LIDSDALE (MADDOX LANE),-33.381,150.082,31.736011505127,28.9374237060547,39.3265647888184
LIGHTNING RIDGE VISITORS INFORMATION CEN,-29.431,147.972,27.5380153656006,30.0573902130127,42.4045944213867
LILLIAN ROCK (WILLIAMS ROAD),-28.528,153.152,32.1032104492188,33.8209266662598,34.0758628845215
LILYDALE POST OFFICE,-41.251,147.216,33.2666893005371,34.9785614013672,31.7547492980957
LINDSAY POINT,-34.105,141.017,31.6636161804199,33.4192314147949,34.9171485900879
LINGA,-35.168,141.692,32.3568534851074,32.3916320800781,35.2515182495117
LISMORE (POST OFFICE),-37.954,143.344,32.0833892822266,32.8116111755371,35.1049995422363
LITTLE GROVE,-35.06,117.866,31.2382965087891,34.8355369567871,33.9261665344238
LITTLE HARTLEY (ROSCOMMON),-33.616,150.168,31.736011505127,28.9374237060547,39.3265647888184
LITTLE SWANPORT (WINEGLASS COTTAGE),-42.316,147.921,33.8909339904785,32.7455520629883,33.3635139465332
LITTLE YABBA SFR 274,-26.624,152.684,33.2023010253906,32.4151916503906,34.3825035095215
LLOYONA,-24.41,149.836,29.3636512756348,33.0682144165039,37.5681343078613
LOBETHAL,-34.904,138.874,30.9613094329834,34.2044410705566,34.8342514038086
LOCK,-33.568,135.757,29.7917747497559,34.1963233947754,36.0119018554688
LOCK (KERIODY),-33.563,135.614,29.7917747497559,34.1963233947754,36.0119018554688
LOCKHART RIVER AIRPORT,-12.785,143.305,34.8268890380859,33.8039436340332,31.3691673278809
LONGLEY (TELOPEA),-42.977,147.172,34.4861221313477,33.9415054321289,31.5723705291748
LONGREACH AERO,-23.437,144.277,31.8109092712402,33.3917961120605,34.7972946166992
LOONGANA (SERENDIPITY),-41.396,145.934,32.9836730957031,34.2250900268555,32.7912368774414
LORD HOWE ISLAND AERO,-31.542,159.079,34.1776542663574,33.3973197937012,32.4250259399414
LORNA GLEN,-26.223,121.556,25.3185691833496,32.0000419616699,42.6813888549805
LORT RIVER,-33.224,121.354,31.8474292755127,33.0138282775879,35.138744354248
LOSTOCK DAM,-32.332,151.46,30.5956325531006,33.5577278137207,35.8466415405273
LOW HEAD,-41.056,146.786,33.2666893005371,34.9785614013672,31.7547492980957
LOW HOLM STATION,-20.097,144.988,32.9580192565918,32.1106224060059,34.9313621520996
LOW ISLES LIGHTHOUSE,-16.384,145.559,28.7778778076172,32.4632225036621,38.7588996887207
LOWALDIE (CARRAMAR STUD),-35.039,139.984,33.0684432983398,31.8435859680176,35.0879707336426
LOWAN HILLS,-26.44,147.694,28.0188045501709,33.2768478393555,38.7043495178223
LOWER CHITTERING,-31.605,116.111,28.7937126159668,32.4838600158691,38.7224273681641
LOWTHER PARK,-33.609,150.086,31.736011505127,28.9374237060547,39.3265647888184
LOXTON (PYAP),-34.445,140.495,31.3751449584961,33.6206817626953,35.0041732788086
LOXTON RESEARCH CENTRE,-34.439,140.598,31.6636161804199,33.4192314147949,34.9171485900879
LUCASTON (BAKERS CREEK ROAD),-42.973,147.034,34.4861221313477,33.9415054321289,31.5723705291748
LUCINDA POST OFFICE,-18.525,146.332,32.7443580627441,33.5686950683594,33.6869468688965
LUCINDALE POST OFFICE,-36.973,140.366,33.646411895752,31.754919052124,34.5986671447754
LUCKNOW,-23.304,148.106,29.1256237030029,32.2452964782715,38.6290817260742
LUNAWANNA,-43.359,147.233,34.6072425842285,32.1731033325195,33.219654083252
LUNCHEON HILL (FORESTRY),-41.149,145.152,33.8010749816895,32.953498840332,33.2454261779785
LYMINGTON (FATTYS LANE),-43.2,147.064,34.6072425842285,32.1731033325195,33.219654083252
LYNDHURST OLD BAKERY,-33.674,149.047,30.6172542572021,30.9080352783203,38.4747085571289
LYRUP,-34.258,140.648,31.6636161804199,33.4192314147949,34.9171485900879
MAATSUYKER ISLAND LIGHTHOUSE,-43.658,146.271,34.9214477539062,32.3112716674805,32.7672805786133
MACALISTER,-27.029,151.094,30.5867137908936,33.2469673156738,36.1663208007812
MACARTHUR (POST OFFICE),-38.034,142,33.6540107727051,32.7074508666992,33.6385383605957
MACCLESFIELD,-35.189,138.826,31.9518566131592,33.4486274719238,34.5995178222656
MACKAY M.O,-21.117,149.217,29.8827819824219,33.9163055419922,36.2009124755859
MACKNADE SUGAR MILL,-18.587,146.251,32.7443580627441,33.5686950683594,33.6869468688965
MACQUARIE ISLAND,-54.499,158.937,31.3734283447266,34.6870307922363,33.9395408630371
MADALYA,-38.506,146.519,32.8386840820312,32.8414878845215,34.3198280334473
MAFFRA,-37.972,146.986,32.0040054321289,33.7616081237793,34.2343864440918
MAGPIE CORNER (MURRAY'S COTTAGES),-37.285,140.693,33.6769599914551,31.778003692627,34.545036315918
MAITLAND,-34.375,137.673,30.8113632202148,34.3486404418945,34.8399963378906
MAITLAND DOWNS,-16.222,144.708,27.9093399047852,32.5177726745605,39.5728874206543
MAJORS CREEK,-19.595,146.934,32.4280776977539,34.3585433959961,33.21337890625
MALAKOFF,-24.616,151.105,29.1706314086914,34.5359344482422,36.2934341430664
MALANDA,-25.543,151.327,29.2615547180176,34.049072265625,36.6893730163574
MALLACOOTA,-37.598,149.729,30.4071197509766,32.4192199707031,37.1736602783203
MALLALA,-34.439,138.511,30.9613094329834,34.2044410705566,34.8342514038086
MALLEE VALE,-29.242,115.779,24.1643085479736,31.9043827056885,43.9313087463379
MALVIE DOWNS STATION,-20.842,141.429,34.2527770996094,32.0053024291992,33.7419204711914
MANANGATANG,-35.056,142.883,32.5095329284668,31.7816009521484,35.7088661193848
MANANGATANG (EUREKA EAST),-35.169,142.999,32.5095329284668,31.7816009521484,35.7088661193848
MANDAGERY (RAWENE),-33.268,148.395,26.6953620910645,32.0119171142578,41.2927207946777
MANDORA,-19.742,120.844,30.4989929199219,32.1442565917969,37.3567504882812
MANDURAMA (GALLYMONT (HOMELEIGH)),-33.744,149.105,30.6172542572021,30.9080352783203,38.4747085571289
MANGALORE AIRPORT,-36.89,145.183,31.4971542358398,32.4115295410156,36.0913162231445
MANILDRA (HAZELDALE),-33.163,148.588,30.6172542572021,30.9080352783203,38.4747085571289
MANILLA (TOWRI),-30.73,150.578,29.1658020019531,32.1015014648438,38.7326965332031
MANJIMUP,-34.251,116.145,30.6302490234375,33.8236770629883,35.546070098877
MANNA HILL,-32.429,139.989,31.7563819885254,33.1017875671387,35.1418304443359
MANOORA,-34.005,138.814,30.9613094329834,34.2044410705566,34.8342514038086
MANOORA (COOINDA),-33.931,138.814,30.6083793640137,34.3498992919922,35.0417213439941
MANSFIELD (POST OFFICE),-37.053,146.087,31.8574600219727,34.1110649108887,34.0314750671387
MANTUAN DOWNS,-24.413,147.246,28.8069896697998,33.8323669433594,37.3606414794922
MANTUNG,-34.588,140.079,31.3751449584961,33.6206817626953,35.0041732788086
MARBLING,-31.561,116.084,28.7937126159668,32.4838600158691,38.7224273681641
MARDIE,-21.191,115.98,24.9877986907959,32.3665428161621,42.6456604003906
MARENGO,-22.207,145.008,31.0392513275146,31.6878299713135,37.2729187011719
MARGARET RIVER,-33.959,115.064,32.5794792175293,34.0962295532227,33.3242950439453
MARGATE (SUNNYSIDE),-43.025,147.254,34.6072425842285,32.1731033325195,33.219654083252
MARIA ISLAND (DARLINGTON),-42.584,148.064,33.8909339904785,32.7455520629883,33.3635139465332
MARODIAN HOMESTEAD,-25.869,152.317,31.0892810821533,33.554817199707,35.3559036254883
MAROONA (HILLENVALE),-37.377,142.811,32.0833892822266,32.8116111755371,35.1049995422363
MARRA CREEK (WOMBOIN),-30.7,147.223,29.2753295898438,28.3940811157227,42.3305892944336
MARRABEL,-34.144,138.877,30.9613094329834,34.2044410705566,34.8342514038086
MARRADONG,-32.856,116.45,31.3476238250732,34.5436134338379,34.1087646484375
MARRAR (WAERAWI),-34.71,147.455,24.449348449707,32.8747596740723,42.6758918762207
MARRAWAH,-40.911,144.708,33.1325607299805,32.9885101318359,33.8789291381836
MARREE (CALLANNA),-29.714,137.902,28.7106647491455,32.8846282958984,38.4047088623047
MARREE (FARINA),-30.066,138.274,29.8498935699463,32.802921295166,37.3471832275391
MARREE (WITCHELINA),-30.021,138.042,29.8498935699463,32.802921295166,37.3471832275391
MARREE AERO,-29.659,138.068,28.7106647491455,32.8846282958984,38.4047088623047
MARRIWOOD,-33.446,115.731,33.045654296875,34.4276580810547,32.5266876220703
MARRON,-25.366,114.359,21.5051155090332,31.2863273620605,47.2085571289062
MARYBOROUGH,-25.518,152.711,34.0610694885254,32.3957977294922,33.5431327819824
MARYBOROUGH,-37.056,143.732,32.2218055725098,32.4425163269043,35.3356781005859
MARYVALE SPRINGS,-24.057,145.908,29.8117141723633,33.3227233886719,36.8655624389648
MATARANKA,-28.318,114.761,23.4185180664062,32.5104331970215,44.0710487365723
MATHINNA (FINGAL ROAD),-41.472,147.892,33.1471099853516,33.5159568786621,33.3369369506836
MATHOURA (MATHOURA STATION),-35.723,144.787,31.2380542755127,33.3775825500488,35.3843612670898
MAUDE POST OFFICE,-34.476,144.301,30.36012840271,34.4941177368164,35.145751953125
MAURICETON (JORDAN RIVER),-42.527,147.124,34.4861221313477,33.9415054321289,31.5723705291748
MAWBANNA (MAWBANNA ROAD),-40.905,145.349,33.1325607299805,32.9885101318359,33.8789291381836
MAYBROOK,-33.375,116.905,31.6556568145752,34.6339797973633,33.7103614807129
MAYDENA POST OFFICE,-42.758,146.623,34.4861221313477,33.9415054321289,31.5723705291748
MAYLANDS,-22.458,144.834,31.0392513275146,31.6878299713135,37.2729187011719
MCARTHUR RIVER MINE,-16.442,136.076,30.1444263458252,35.9593887329102,33.896183013916
MCCLUER ISLAND,-11.047,132.979,28.9908561706543,34.1964950561523,36.8126487731934
MCLAREN VALE (PIRRAMIMMA),-35.228,138.537,31.9518566131592,33.4486274719238,34.5995178222656
MEADOWS,-35.178,138.763,31.9518566131592,33.4486274719238,34.5995178222656
MEANDARRA POST OFFICE,-27.324,149.883,29.2676849365234,32.6834869384766,38.048828125
MEEKATHARRA AIRPORT,-26.614,118.537,18.4687938690186,30.506534576416,51.0246696472168
MEERLIEU (SPRINGVALE WEST),-38.022,147.353,32.8386840820312,32.8414878845215,34.3198280334473
MEERSCHAUM VALE (JENBETDAPH),-28.926,153.418,32.1032104492188,33.8209266662598,34.0758628845215
MELBA (VERBRUGGHEN STREET),-35.212,149.051,32.8715934753418,31.3060531616211,35.8223533630371
MELMOTH,-23.454,149.261,29.8975639343262,31.7332420349121,38.3691940307617
MELROSE,-23.137,149.973,30.7662220001221,32.8354034423828,36.3983726501465
MELROSE,-32.825,138.188,31.5232639312744,32.7637519836426,35.7129859924316
MELROSE (PARA GUMS),-32.845,138.212,31.5232639312744,32.7637519836426,35.7129859924316
MELTON MOWBRAY (NORTH STOCKMAN),-42.493,147.198,34.4861221313477,33.9415054321289,31.5723705291748
MELVA,-28.457,151.682,29.904541015625,33.3644332885742,36.7310256958008
MEMANA (BABEL FARM),-40.019,148.183,33.1609497070312,32.8310127258301,34.0080375671387
MENDOORAN POST OFFICE,-31.824,149.121,29.619930267334,30.9357166290283,39.4443550109863
MENINDEE POST OFFICE,-32.394,142.417,31.0537166595459,34.07568359375,34.8706016540527
MENINGIE,-35.69,139.338,31.9518566131592,33.4486274719238,34.5995178222656
MENINGIE (EGRETTA),-35.734,139.268,31.9518566131592,33.4486274719238,34.5995178222656
MENINGIE (NARANGA),-35.86,139.56,33.0684432983398,31.8435859680176,35.0879707336426
MERIMBULA AIRPORT AWS,-36.908,149.899,29.6296977996826,31.6078567504883,38.7624473571777
MERINGA SUGAR EXP STN,-17.069,145.774,30.8173274993896,33.2734527587891,35.9092216491699
MERINO,-37.72,141.549,32.8670616149902,32.4074897766113,34.7254524230957
MERREDIN,-31.476,118.279,24.7639122009277,30.5539207458496,44.6821670532227
MERRIWA (ROSCOMMON),-32.188,150.174,30.5734615325928,29.4150466918945,40.0114936828613
MERRIWA (TERRAGONG),-32.078,150.37,30.5734615325928,29.4150466918945,40.0114936828613
MERRIWAGGA (CHARNEY STREET),-33.819,145.624,25.8652248382568,32.602840423584,41.5319328308105
MERRIWAGGA (SYLVANHAM),-33.925,145.521,25.8652248382568,32.602840423584,41.5319328308105
MERRIWAGGA (THURLO),-33.743,145.465,27.8141136169434,32.7729530334473,39.4129333496094
METTLER,-34.596,118.552,31.7983436584473,32.9268760681152,35.2747802734375
MIARA,-24.684,152.175,32.1522407531738,33.6335754394531,34.2141799926758
MILANG,-35.407,138.97,31.9518566131592,33.4486274719238,34.5995178222656
MILANG (NAVARINO),-35.348,138.977,31.9518566131592,33.4486274719238,34.5995178222656
MILAWA BROWN BROS,-36.456,146.43,30.9468517303467,33.917839050293,35.1353073120117
MILBRODALE (HILLSDALE),-32.688,150.973,30.5956325531006,33.5577278137207,35.8466415405273
MILDURA AIRPORT,-34.236,142.087,31.2114925384521,34.1376876831055,34.650821685791
MILES CONSTANCE STREET,-26.657,150.182,29.0852527618408,33.4547386169434,37.4600105285645
MILES POST OFFICE,-26.658,150.184,29.0852527618408,33.4547386169434,37.4600105285645
MILLICENT,-37.587,140.343,33.8923187255859,32.1128730773926,33.9948081970215
MINBURRA,-32.43,138.892,31.7082290649414,32.6338119506836,35.657958984375
MINCHA,-35.963,144.101,31.8733825683594,31.9172229766846,36.2093963623047
MINDALLA,-30.423,116.458,27.3284282684326,31.5958805084229,41.0756912231445
MINDEROO,-21.996,115.046,24.5307693481445,32.6055908203125,42.863639831543
MINGELA POST OFFICE,-19.879,146.632,32.4280776977539,34.3585433959961,33.21337890625
MINGENEW,-29.191,115.441,24.8623542785645,33.2834205627441,41.8542251586914
MININER,-23.604,117.689,22.7143287658691,32.1006164550781,45.1850509643555
MINLATON,-34.771,137.595,30.8113632202148,34.3486404418945,34.8399963378906
MINLATON (EVERSLEY),-34.748,137.631,30.8113632202148,34.3486404418945,34.8399963378906
MINMORE,-26.554,151.668,31.0349273681641,33.6288871765137,35.3361892700195
MINNIPA,-32.854,135.154,26.9610633850098,32.8844375610352,40.1544990539551
MINNIPA DPI,-32.843,135.152,26.9610633850098,32.8844375610352,40.1544990539551
MINTABIE,-27.315,133.298,31.262228012085,32.0439071655273,36.6938667297363
MINTARO,-33.916,138.72,30.6083793640137,34.3498992919922,35.0417213439941
MINYIP (POST OFFICE),-36.46,142.586,31.6351203918457,33.0173835754395,35.3474960327148
MIRRANATWA (BOWACKA),-37.404,142.384,32.8670616149902,32.4074897766113,34.7254524230957
MITCHELL (EXHIBITION PARK),-35.228,149.145,32.8715934753418,31.3060531616211,35.8223533630371
MITCHELL POST OFFICE,-26.489,147.978,28.0188045501709,33.2768478393555,38.7043495178223
MITTA MITTA FORESTRY,-36.529,147.375,29.9807891845703,34.3145942687988,35.7046165466309
MIVA,-25.958,152.492,31.0892810821533,33.554817199707,35.3559036254883
MOLE RIVER (TRENAYR),-29.021,151.615,29.7122745513916,33.2651596069336,37.0225677490234
MOLESWORTH (GLEN DHU ROAD),-42.806,147.113,34.4861221313477,33.9415054321289,31.5723705291748
MOLIAGUL,-36.746,143.678,31.8324432373047,32.1369018554688,36.0306587219238
MOLKA (LOWANA),-36.644,145.42,31.4971542358398,32.4115295410156,36.0913162231445
MOLONG (KING ST),-33.087,148.86,30.6172542572021,30.9080352783203,38.4747085571289
MOLYULLAH (KILLANOOLA),-36.613,146.113,30.9468517303467,33.917839050293,35.1353073120117
MONARTO ZOOLOGICAL PARK,-35.102,139.144,31.9518566131592,33.4486274719238,34.5995178222656
MONINGARIN,-30.657,117.263,24.7319355010986,31.1648578643799,44.1032066345215
MONKLANDS,-23.408,146.464,30.3804359436035,32.2056655883789,37.4138984680176
MONTAGUE ISLAND LIGHTHOUSE,-36.252,150.228,29.6296977996826,31.6078567504883,38.7624473571777
MOOMBA AIRPORT,-28.1,140.196,26.6822471618652,33.3025169372559,40.0152359008789
MOONAMBEL,-36.986,143.273,31.6351203918457,33.0173835754395,35.3474960327148
MOONMERA,-23.579,150.404,30.7662220001221,32.8354034423828,36.3983726501465
MOONTA,-34.067,137.593,30.8113632202148,34.3486404418945,34.8399963378906
MOORLAND (DENRO-AN),-31.782,152.668,33.0547103881836,33.9478073120117,32.9974822998047
MOOROOK,-34.292,140.363,31.3751449584961,33.6206817626953,35.0041732788086
MORAWA AIRPORT,-29.204,116.025,24.1643085479736,31.9043827056885,43.9313087463379
MORCHARD (THE ROCKS),-32.765,138.506,31.7082290649414,32.6338119506836,35.657958984375
MORDETTA,-32.885,118.635,26.6023368835449,32.5038299560547,40.8938369750977
MOREE AERO,-29.491,149.846,29.5933227539062,31.7842350006104,38.6224403381348
MORGAN (BRENDA PARK STATION),-34.065,139.661,31.3751449584961,33.6206817626953,35.0041732788086
MORRL MORRL (VALLEY VIEW),-36.861,142.933,31.6351203918457,33.0173835754395,35.3474960327148
MORTLAKE RACECOURSE,-38.075,142.773,33.1252174377441,33.3190002441406,33.5557823181152
MORUYA (THE LAGOON),-35.766,149.942,28.1278686523438,33.5996170043945,38.2725143432617
MORUYA HEADS PILOT STATION,-35.909,150.153,28.1278686523438,33.5996170043945,38.2725143432617
MORVEN POST OFFICE,-26.416,147.113,27.6738510131836,33.4884986877441,38.8376502990723
MORWELL (LATROBE VALLEY AIRPORT),-38.209,146.475,32.4148979187012,33.5308876037598,34.0542144775391
MOSS VALE (HOSKINS STREET),-34.544,150.377,30.2677421569824,31.7085781097412,38.0236778259277
MOSSMAN SOUTH ALCHERA DRIVE,-16.473,145.375,27.9093399047852,32.5177726745605,39.5728874206543
MOULAMEIN (TCHELERY),-34.81,144.165,30.36012840271,34.4941177368164,35.145751953125
MOULAMEIN POST OFFICE,-35.089,144.035,31.8733825683594,31.9172229766846,36.2093963623047
MOUNT BARKER,-35.064,138.851,31.9518566131592,33.4486274719238,34.5995178222656
MOUNT BARKER,-34.625,117.636,29.0727138519287,32.7172050476074,38.2100791931152
MOUNT BEST (UPPER TOORA),-38.608,146.319,32.4148979187012,33.5308876037598,34.0542144775391
MOUNT BOLD RESERVOIR,-35.121,138.677,31.9518566131592,33.4486274719238,34.5995178222656
MOUNT BRYAN,-33.559,138.903,30.6083793640137,34.3498992919922,35.0417213439941
MOUNT COMPASS,-35.35,138.622,31.9518566131592,33.4486274719238,34.5995178222656
MOUNT CRAWFORD FIRE TOWER,-34.725,138.928,30.9613094329834,34.2044410705566,34.8342514038086
MOUNT DANGAR,-20.208,148.13,30.0039463043213,33.6197166442871,36.3763389587402
MOUNT ELIZABETH,-16.418,126.103,33.8604125976562,32.2872657775879,33.8523216247559
MOUNT FLORANCE,-21.787,117.865,26.179967880249,30.9099960327148,42.9100379943848
MOUNT GAMBIER AERO,-37.747,140.774,33.6769599914551,31.778003692627,34.545036315918
MOUNT GIBSON,-29.609,117.41,22.1205081939697,30.0311279296875,47.8483657836914
MOUNT HELENA,-31.834,116.22,28.7937126159668,32.4838600158691,38.7224273681641
MOUNT HOPE (FAIRVIEW),-34.136,135.332,32.1555595397949,33.7804985046387,34.0639419555664
MOUNT IRVING,-27.483,151.6,31.224292755127,33.5853004455566,35.1904067993164
MOUNT ISA AERO,-20.678,139.488,33.5307121276855,32.3026008605957,34.1666870117188
MOUNT JOSEPH,-25.741,152.236,31.0892810821533,33.554817199707,35.3559036254883
MOUNT KROOMBIT,-24.407,150.726,29.1706314086914,34.5359344482422,36.2934341430664
MOUNT LARCOM POST OFFICE,-23.81,150.978,30.6424179077148,34.6714859008789,34.6860961914062
MOUNT MAGNET AERO,-28.116,117.843,16.3747825622559,28.322057723999,55.3031616210938
MOUNT MCCONNELL,-20.702,147.018,30.9672698974609,31.2506065368652,37.7821235656738
MOUNT MITCHELL (TIRRANNA),-30.001,151.853,30.1517944335938,33.1021766662598,36.7460289001465
MOUNT NARRYER,-26.59,115.927,19.9832553863525,31.1087627410889,48.9079818725586
MOUNT PLEASANT,-34.774,139.05,30.9613094329834,34.2044410705566,34.8342514038086
MOUNT READ,-41.844,145.542,32.9836730957031,34.2250900268555,32.7912368774414
MOUNT RIDLEY,-33.336,122.07,32.277702331543,32.641975402832,35.080322265625
MOUNT SCHANK (JETHIA),-37.959,140.77,33.6769599914551,31.778003692627,34.545036315918
MOUNT VERNON,-24.23,118.241,21.5964450836182,31.6596126556396,46.7439422607422
MOUNT WALKER,-32.1,118.806,26.6023368835449,32.5038299560547,40.8938369750977
MOUNT WELLINGTON (THE SPRINGS),-42.932,147.246,34.4861221313477,33.9415054321289,31.5723705291748
MOUNTAIN VIEW,-24.224,148.096,29.0086631774902,32.8507270812988,38.1406097412109
MOUTAJUP,-37.647,142.231,32.8670616149902,32.4074897766113,34.7254524230957
MOYOLA,-27.523,151.882,31.224292755127,33.5853004455566,35.1904067993164
MT MOORNAPA,-37.748,147.143,32.0040054321289,33.7616081237793,34.2343864440918
MT NOWA NOWA,-37.693,148.091,33.6546325683594,31.2593860626221,35.0859832763672
MT PERRY THE PINES,-25.169,151.638,31.0892810821533,33.554817199707,35.3559036254883
MT SOPHIA,-17.164,145.878,30.8173274993896,33.2734527587891,35.9092216491699
MUDGEE (GEORGE STREET),-32.596,149.596,30.5734615325928,29.4150466918945,40.0114936828613
MUDGEE (KEMSHALL),-32.477,149.498,31.1629676818848,29.9176940917969,38.9193382263184
MUDGEE AIRPORT AWS,-32.562,149.616,30.5734615325928,29.4150466918945,40.0114936828613
MUJA POWER STATION,-33.453,116.303,33.045654296875,34.4276580810547,32.5266876220703
MUKINBUDIN,-30.915,118.203,22.2981548309326,30.1067562103271,47.5950889587402
MULGA DOWNS,-28.806,147.119,27.687292098999,30.9495372772217,41.3631706237793
MULLALEY (BANDO),-31.234,149.835,28.6440277099609,31.7486152648926,39.6073570251465
MULLEWA,-28.537,115.514,21.4830379486084,30.3257732391357,48.1911888122559
MULLUMBIMBY (FAIRVIEW FARM),-28.545,153.495,32.1032104492188,33.8209266662598,34.0758628845215
MULWALA POST OFFICE,-35.988,146.006,29.3487930297852,34.2098960876465,36.4413146972656
MULYERING,-21.248,116.073,24.9877986907959,32.3665428161621,42.6456604003906
MUMBIL (BURRENDONG DAM),-32.666,149.102,31.1629676818848,29.9176940917969,38.9193382263184
MUMBY,-28.153,114.569,23.4185180664062,32.5104331970215,44.0710487365723
MUNARRA,-26.282,118.693,18.4687938690186,30.506534576416,51.0246696472168
MUNDARLO (YABTREE),-35.1,147.777,31.1770687103271,33.1073532104492,35.7155799865723
MUNDOORA (BARUNGA NORTH),-33.692,138.133,29.5622119903564,33.5639190673828,36.8738670349121
MUNDRABILLA STATION,-31.843,127.857,30.3925437927246,31.796407699585,37.8110504150391
MUNDUBBERA,-25.593,151.299,29.2615547180176,34.049072265625,36.6893730163574
MUNGALLALA,-26.446,147.545,28.0188045501709,33.2768478393555,38.7043495178223
MUNGAR GAYNDAH ST,-25.6,152.593,34.0610694885254,32.3957977294922,33.5431327819824
MUNGINDI POST OFFICE,-28.979,148.99,28.5934810638428,31.757776260376,39.6487426757812
MURCHISON,-36.614,145.214,31.4971542358398,32.4115295410156,36.0913162231445
MURCHISON,-26.894,115.956,19.9832553863525,31.1087627410889,48.9079818725586
MURCHISON (ARCADIA (SUNNYVILLE)),-36.59,145.312,31.4971542358398,32.4115295410156,36.0913162231445
MURDINGA (MUNGALA),-33.699,135.924,29.7917747497559,34.1963233947754,36.0119018554688
MURGOO,-27.364,116.426,19.4827423095703,30.5857353210449,49.9315223693848
MURRALAH,-28.055,151.33,29.6091003417969,32.9670028686523,37.4238967895508
MURRAY BRIDGE,-35.123,139.259,31.9518566131592,33.4486274719238,34.5995178222656
MURRAY BRIDGE (TEPKO),-34.969,139.187,30.9613094329834,34.2044410705566,34.8342514038086
MURRAY LOCK NUMBER 9,-34.193,141.6,31.2114925384521,34.1376876831055,34.650821685791
MURRAYVILLE,-35.263,141.179,32.3545608520508,32.400806427002,35.2446327209473
MURRAYVILLE (CARINA),-35.248,141.081,32.3545608520508,32.400806427002,35.2446327209473
MURRAYVILLE (NGALLO),-35.368,141.063,32.3545608520508,32.400806427002,35.2446327209473
MURRINGO (WINDERMERE),-34.205,148.553,32.7662963867188,29.0440559387207,38.1896476745605
MURRINGO (YALLAMBEE),-34.425,148.541,32.7662963867188,29.0440559387207,38.1896476745605
MURRUMBATEMAN (MCINTOSH CIRCLE),-34.983,149.014,32.7662963867188,29.0440559387207,38.1896476745605
MURRUMBURRAH OLD POST OFFICE,-34.55,148.349,28.2878093719482,31.35569190979,40.3564987182617
MURRURUNDI POST OFFICE,-31.763,150.836,30.2942371368408,32.8465576171875,36.859203338623
MURTOA,-36.621,142.474,32.302417755127,32.7953720092773,34.9022102355957
MURWILLUMBAH (BRAY PARK),-28.341,153.378,32.1032104492188,33.8209266662598,34.0758628845215
MUSWELLBROOK (LINDISFARNE),-32.315,150.755,30.5956325531006,33.5577278137207,35.8466415405273
MUSWELLBROOK (ST.HELIERS),-32.22,150.919,30.5956325531006,33.5577278137207,35.8466415405273
MUTARNEE STORE,-18.956,146.289,32.7443580627441,33.5686950683594,33.6869468688965
MUTOOROO,-32.447,140.923,30.8740386962891,34.6474189758301,34.4785423278809
MUTTABURRA,-22.595,144.547,31.0392513275146,31.6878299713135,37.2729187011719
MYPONGA,-35.39,138.465,31.8728084564209,32.5230903625488,35.6041030883789
MYRRHEE (JOELYN),-36.698,146.285,30.9468517303467,33.917839050293,35.1353073120117
MYRTLEFORD (OVENS RESEARCH STATION),-36.608,146.789,29.9807891845703,34.3145942687988,35.7046165466309
MYSTERY PARK,-22.361,149.375,30.28977394104,31.9671115875244,37.7431144714355
